Date,Banks,Integration
1999Q4,COMMUNITY BANK SYSTEM INC,0.21962294868171472
2000Q1,COMMUNITY BANK SYSTEM INC,0.24590215051233333
2000Q2,COMMUNITY BANK SYSTEM INC,-0.03842245611823536
2000Q3,COMMUNITY BANK SYSTEM INC,-0.12964456428401006
2000Q4,COMMUNITY BANK SYSTEM INC,0.3037609256862721
2001Q1,COMMUNITY BANK SYSTEM INC,0.026785973503670513
2001Q2,COMMUNITY BANK SYSTEM INC,-0.19219999046297742
2001Q3,COMMUNITY BANK SYSTEM INC,0.26241534649214837
2001Q4,COMMUNITY BANK SYSTEM INC,-0.07781654280342787
2002Q1,COMMUNITY BANK SYSTEM INC,0.3647703588511346
2002Q2,COMMUNITY BANK SYSTEM INC,0.41263062435911735
2002Q3,COMMUNITY BANK SYSTEM INC,0.5195955642207521
2002Q4,COMMUNITY BANK SYSTEM INC,0.7490830868059513
2003Q1,COMMUNITY BANK SYSTEM INC,0.7115628110672847
2003Q2,COMMUNITY BANK SYSTEM INC,0.6092583213103762
2003Q3,COMMUNITY BANK SYSTEM INC,0.547016008838566
2003Q4,COMMUNITY BANK SYSTEM INC,0.3758800218031326
2004Q1,COMMUNITY BANK SYSTEM INC,0.5556132103989097
2004Q2,COMMUNITY BANK SYSTEM INC,0.5471265212409664
2004Q3,COMMUNITY BANK SYSTEM INC,0.3030891187350425
2004Q4,COMMUNITY BANK SYSTEM INC,0.7244338162894319
2005Q1,COMMUNITY BANK SYSTEM INC,0.47584567612786444
2005Q2,COMMUNITY BANK SYSTEM INC,0.7827997870261137
2005Q3,COMMUNITY BANK SYSTEM INC,0.6408992543721563
2005Q4,COMMUNITY BANK SYSTEM INC,0.7774499760703074
2006Q1,COMMUNITY BANK SYSTEM INC,0.4280398369648025
2006Q2,COMMUNITY BANK SYSTEM INC,0.7759648792255489
2006Q3,COMMUNITY BANK SYSTEM INC,0.8211647564694411
2006Q4,COMMUNITY BANK SYSTEM INC,0.5957075363920489
2007Q1,COMMUNITY BANK SYSTEM INC,0.8610001448292277
2007Q2,COMMUNITY BANK SYSTEM INC,0.7000161606060844
2007Q3,COMMUNITY BANK SYSTEM INC,0.8881465656639594
2007Q4,COMMUNITY BANK SYSTEM INC,0.8727110878286387
2008Q1,COMMUNITY BANK SYSTEM INC,0.6492626265861932
2008Q2,COMMUNITY BANK SYSTEM INC,0.6773583214555421
2008Q3,COMMUNITY BANK SYSTEM INC,0.8333331415720044
2008Q4,COMMUNITY BANK SYSTEM INC,0.8417480336600733
2009Q1,COMMUNITY BANK SYSTEM INC,0.8637833073135349
2009Q2,COMMUNITY BANK SYSTEM INC,0.7997374001701061
2009Q3,COMMUNITY BANK SYSTEM INC,0.6758507903905413
2009Q4,COMMUNITY BANK SYSTEM INC,0.549343012381549
2010Q1,COMMUNITY BANK SYSTEM INC,0.648244311809375
2010Q2,COMMUNITY BANK SYSTEM INC,0.8664951591415723
2010Q3,COMMUNITY BANK SYSTEM INC,0.7834359697861795
2010Q4,COMMUNITY BANK SYSTEM INC,0.7969151166569572
2011Q1,COMMUNITY BANK SYSTEM INC,0.7858798530325719
2011Q2,COMMUNITY BANK SYSTEM INC,0.8397819025320664
2011Q3,COMMUNITY BANK SYSTEM INC,0.8642731284979347
2011Q4,COMMUNITY BANK SYSTEM INC,0.9444034759684502
2012Q1,COMMUNITY BANK SYSTEM INC,0.6832562723078947
2012Q2,COMMUNITY BANK SYSTEM INC,0.7566999420975176
2012Q3,COMMUNITY BANK SYSTEM INC,0.8871834071162688
2012Q4,COMMUNITY BANK SYSTEM INC,0.8610898495279597
2013Q1,COMMUNITY BANK SYSTEM INC,0.6889407817150413
2013Q2,COMMUNITY BANK SYSTEM INC,0.8585724986987944
2013Q3,COMMUNITY BANK SYSTEM INC,0.827769984310349
2013Q4,COMMUNITY BANK SYSTEM INC,0.9133855110473816
2014Q1,COMMUNITY BANK SYSTEM INC,0.78951240095479025
2014Q2,COMMUNITY BANK SYSTEM INC,0.9288094136476718
2014Q3,COMMUNITY BANK SYSTEM INC,0.8726741833309284
2014Q4,COMMUNITY BANK SYSTEM INC,0.8273250680014118
2015Q1,COMMUNITY BANK SYSTEM INC,0.9112336279073996
2015Q2,COMMUNITY BANK SYSTEM INC,0.867313861783887
2015Q3,COMMUNITY BANK SYSTEM INC,0.837307589709168
2015Q4,COMMUNITY BANK SYSTEM INC,0.873315808381717
2016Q1,COMMUNITY BANK SYSTEM INC,0.9278727321215481
2016Q2,COMMUNITY BANK SYSTEM INC,0.9234727431862767
2016Q3,COMMUNITY BANK SYSTEM INC,0.7830717712209467
2016Q4,COMMUNITY BANK SYSTEM INC,0.8401729711259229
1993Q2,C V B FINANCIAL CORP,NA
1993Q3,C V B FINANCIAL CORP,0.7365864492103251
1993Q4,C V B FINANCIAL CORP,NA
1994Q1,C V B FINANCIAL CORP,NA
1994Q2,C V B FINANCIAL CORP,NA
1994Q3,C V B FINANCIAL CORP,NA
1994Q4,C V B FINANCIAL CORP,NA
1995Q1,C V B FINANCIAL CORP,NA
1995Q2,C V B FINANCIAL CORP,NA
1995Q3,C V B FINANCIAL CORP,NA
1995Q4,C V B FINANCIAL CORP,NA
1996Q1,C V B FINANCIAL CORP,NA
1996Q2,C V B FINANCIAL CORP,0.6047161648237755
1996Q3,C V B FINANCIAL CORP,NA
1996Q4,C V B FINANCIAL CORP,0.4678350824490508
1997Q1,C V B FINANCIAL CORP,0.00630234520817341
1997Q2,C V B FINANCIAL CORP,0.6005091647224832
1997Q3,C V B FINANCIAL CORP,0.2854757325165582
1997Q4,C V B FINANCIAL CORP,0.5047400564124177
1998Q1,C V B FINANCIAL CORP,0.38513497538590613
1998Q2,C V B FINANCIAL CORP,0.3428731177269557
1998Q3,C V B FINANCIAL CORP,0.45453804203112524
1998Q4,C V B FINANCIAL CORP,0.33086946458934685
1999Q1,C V B FINANCIAL CORP,-0.06886007907284153
1999Q2,C V B FINANCIAL CORP,0.13676756865646467
1999Q3,C V B FINANCIAL CORP,0.3551933360910998
1999Q4,C V B FINANCIAL CORP,0.06803879761941456
2000Q1,C V B FINANCIAL CORP,0.5160055446399625
2000Q2,C V B FINANCIAL CORP,0.3990887884293388
2000Q3,C V B FINANCIAL CORP,0.3563286644959218
2000Q4,C V B FINANCIAL CORP,0.3077247080634804
2001Q1,C V B FINANCIAL CORP,0.4713266608056559
2001Q2,C V B FINANCIAL CORP,0.7810528784903669
2001Q3,C V B FINANCIAL CORP,0.8301040094790134
2001Q4,C V B FINANCIAL CORP,0.7192710308659619
2002Q1,C V B FINANCIAL CORP,0.47289656795522783
2002Q2,C V B FINANCIAL CORP,0.5192416594985445
2002Q3,C V B FINANCIAL CORP,0.7188218443768553
2002Q4,C V B FINANCIAL CORP,0.7665170508619618
2003Q1,C V B FINANCIAL CORP,0.735170478564865
2003Q2,C V B FINANCIAL CORP,0.3629199306006038
2003Q3,C V B FINANCIAL CORP,0.5460134721238776
2003Q4,C V B FINANCIAL CORP,0.6364645631336716
2004Q1,C V B FINANCIAL CORP,0.6799602029764307
2004Q2,C V B FINANCIAL CORP,0.8355774310757567
2004Q3,C V B FINANCIAL CORP,0.8425421210714917
2004Q4,C V B FINANCIAL CORP,0.7121863229458063
2005Q1,C V B FINANCIAL CORP,0.5775723816988927
2005Q2,C V B FINANCIAL CORP,0.6014240978361496
2005Q3,C V B FINANCIAL CORP,0.89354470243722794
2005Q4,C V B FINANCIAL CORP,0.7255778042103569
2006Q1,C V B FINANCIAL CORP,0.6283563853188481
2006Q2,C V B FINANCIAL CORP,0.7663850613491163
2006Q3,C V B FINANCIAL CORP,0.7369605107259174
2006Q4,C V B FINANCIAL CORP,0.6597873114296069
2007Q1,C V B FINANCIAL CORP,0.65372231714971
2007Q2,C V B FINANCIAL CORP,0.699387171641432
2007Q3,C V B FINANCIAL CORP,0.8562866185640592
2007Q4,C V B FINANCIAL CORP,0.8513392514494554
2008Q1,C V B FINANCIAL CORP,0.8415613610338677
2008Q2,C V B FINANCIAL CORP,0.6382050551600612
2008Q3,C V B FINANCIAL CORP,0.8394558538112065
2008Q4,C V B FINANCIAL CORP,0.8634575871813222
2009Q1,C V B FINANCIAL CORP,0.7633391697433872
2009Q2,C V B FINANCIAL CORP,0.7295610461823121
2009Q3,C V B FINANCIAL CORP,0.377920299947461
2009Q4,C V B FINANCIAL CORP,0.5713908339260245
2010Q1,C V B FINANCIAL CORP,0.5417253711912552
2010Q2,C V B FINANCIAL CORP,0.6559246848925246
2010Q3,C V B FINANCIAL CORP,0.45056062376811934
2010Q4,C V B FINANCIAL CORP,0.4252275451091191
2011Q1,C V B FINANCIAL CORP,0.4039521264712267
2011Q2,C V B FINANCIAL CORP,0.631620482546634
2011Q3,C V B FINANCIAL CORP,0.9422101703178357
2011Q4,C V B FINANCIAL CORP,0.9130157344963326
2012Q1,C V B FINANCIAL CORP,0.6851104022333774
2012Q2,C V B FINANCIAL CORP,0.8928773678930821
2012Q3,C V B FINANCIAL CORP,0.7921819525413396
2012Q4,C V B FINANCIAL CORP,0.6444356966664291
2013Q1,C V B FINANCIAL CORP,0.6924484547821936
2013Q2,C V B FINANCIAL CORP,0.7831851461580979
2013Q3,C V B FINANCIAL CORP,0.6801759800116476
2013Q4,C V B FINANCIAL CORP,0.7391124111863296
2014Q1,C V B FINANCIAL CORP,0.8333705689235466
2014Q2,C V B FINANCIAL CORP,0.7822122964914582
2014Q3,C V B FINANCIAL CORP,0.8701645402715789
2014Q4,C V B FINANCIAL CORP,0.8402704625324147
2015Q1,C V B FINANCIAL CORP,0.8781720637250554
2015Q2,C V B FINANCIAL CORP,0.8804271510681894
2015Q3,C V B FINANCIAL CORP,0.9004503133240933
2015Q4,C V B FINANCIAL CORP,0.9585456910776918
2016Q1,C V B FINANCIAL CORP,0.7975562624130119
2016Q2,C V B FINANCIAL CORP,0.9461510598922517
2016Q3,C V B FINANCIAL CORP,0.8724491508044836
2016Q4,C V B FINANCIAL CORP,0.8587918121190472
1993Q2,FIRST FINANCIAL BANCORP OHIO,NA
1993Q3,FIRST FINANCIAL BANCORP OHIO,0.9546352179637816
1993Q4,FIRST FINANCIAL BANCORP OHIO,0.449850974249863
1994Q1,FIRST FINANCIAL BANCORP OHIO,0.6623143865527688
1994Q2,FIRST FINANCIAL BANCORP OHIO,0.8720137314218166
1994Q3,FIRST FINANCIAL BANCORP OHIO,0.41837014321996446
1994Q4,FIRST FINANCIAL BANCORP OHIO,0.7147741415259281
1995Q1,FIRST FINANCIAL BANCORP OHIO,0.904153662257827
1995Q2,FIRST FINANCIAL BANCORP OHIO,NA
1995Q3,FIRST FINANCIAL BANCORP OHIO,NA
1995Q4,FIRST FINANCIAL BANCORP OHIO,NA
1996Q1,FIRST FINANCIAL BANCORP OHIO,0.1445529243769439
1996Q2,FIRST FINANCIAL BANCORP OHIO,0.16693471191295695
1996Q3,FIRST FINANCIAL BANCORP OHIO,0.5359861649798188
1996Q4,FIRST FINANCIAL BANCORP OHIO,0.6976221253328494
1997Q1,FIRST FINANCIAL BANCORP OHIO,NA
1997Q2,FIRST FINANCIAL BANCORP OHIO,0.5698115183284906
1997Q3,FIRST FINANCIAL BANCORP OHIO,0.5872401800321079
1997Q4,FIRST FINANCIAL BANCORP OHIO,0.26230375341558465
1998Q1,FIRST FINANCIAL BANCORP OHIO,0.3480729104729601
1998Q2,FIRST FINANCIAL BANCORP OHIO,0.5030930359383936
1998Q3,FIRST FINANCIAL BANCORP OHIO,0.5650224013347922
1998Q4,FIRST FINANCIAL BANCORP OHIO,0.27646853919214254
1999Q1,FIRST FINANCIAL BANCORP OHIO,0.5754898128778521
1999Q2,FIRST FINANCIAL BANCORP OHIO,0.7285994577360873
1999Q3,FIRST FINANCIAL BANCORP OHIO,0.6310214084148587
1999Q4,FIRST FINANCIAL BANCORP OHIO,0.7324925389478857
2000Q1,FIRST FINANCIAL BANCORP OHIO,0.1319843851619702
2000Q2,FIRST FINANCIAL BANCORP OHIO,0.4340327036109818
2000Q3,FIRST FINANCIAL BANCORP OHIO,0.16728127986671315
2000Q4,FIRST FINANCIAL BANCORP OHIO,0.21502869945281844
2001Q1,FIRST FINANCIAL BANCORP OHIO,0.26100047825933614
2001Q2,FIRST FINANCIAL BANCORP OHIO,0.8235320354448317
2001Q3,FIRST FINANCIAL BANCORP OHIO,0.6084088173157953
2001Q4,FIRST FINANCIAL BANCORP OHIO,0.5293913528061089
2002Q1,FIRST FINANCIAL BANCORP OHIO,0.5403641541737243
2002Q2,FIRST FINANCIAL BANCORP OHIO,0.36962794559734025
2002Q3,FIRST FINANCIAL BANCORP OHIO,0.8416953590713658
2002Q4,FIRST FINANCIAL BANCORP OHIO,0.7129143241931174
2003Q1,FIRST FINANCIAL BANCORP OHIO,0.664293141549281
2003Q2,FIRST FINANCIAL BANCORP OHIO,0.5549558800699228
2003Q3,FIRST FINANCIAL BANCORP OHIO,0.46422601551083753
2003Q4,FIRST FINANCIAL BANCORP OHIO,0.43263273889066933
2004Q1,FIRST FINANCIAL BANCORP OHIO,0.5314927952880304
2004Q2,FIRST FINANCIAL BANCORP OHIO,0.651234157233885
2004Q3,FIRST FINANCIAL BANCORP OHIO,0.7484329018083739
2004Q4,FIRST FINANCIAL BANCORP OHIO,0.5137263386547393
2005Q1,FIRST FINANCIAL BANCORP OHIO,0.4679327381484907
2005Q2,FIRST FINANCIAL BANCORP OHIO,0.5779814707709645
2005Q3,FIRST FINANCIAL BANCORP OHIO,0.6497118656245837
2005Q4,FIRST FINANCIAL BANCORP OHIO,0.7321036496040314
2006Q1,FIRST FINANCIAL BANCORP OHIO,0.40329990843277697
2006Q2,FIRST FINANCIAL BANCORP OHIO,0.7242031400425271
2006Q3,FIRST FINANCIAL BANCORP OHIO,0.729130026786803
2006Q4,FIRST FINANCIAL BANCORP OHIO,0.6011392101784757
2007Q1,FIRST FINANCIAL BANCORP OHIO,0.7354853067637135
2007Q2,FIRST FINANCIAL BANCORP OHIO,0.6390299991479726
2007Q3,FIRST FINANCIAL BANCORP OHIO,0.7374628476225831
2007Q4,FIRST FINANCIAL BANCORP OHIO,0.8668729317361615
2008Q1,FIRST FINANCIAL BANCORP OHIO,0.8985189457553179
2008Q2,FIRST FINANCIAL BANCORP OHIO,0.766133196885713
2008Q3,FIRST FINANCIAL BANCORP OHIO,0.784558345217327
2008Q4,FIRST FINANCIAL BANCORP OHIO,0.8614035915280951
2009Q1,FIRST FINANCIAL BANCORP OHIO,0.8684838437471063
2009Q2,FIRST FINANCIAL BANCORP OHIO,0.6591568327542586
2009Q3,FIRST FINANCIAL BANCORP OHIO,0.47988957091741846
2009Q4,FIRST FINANCIAL BANCORP OHIO,0.3376251366061854
2010Q1,FIRST FINANCIAL BANCORP OHIO,0.6619249554946294
2010Q2,FIRST FINANCIAL BANCORP OHIO,0.7108111579647778
2010Q3,FIRST FINANCIAL BANCORP OHIO,0.5791280648357411
2010Q4,FIRST FINANCIAL BANCORP OHIO,0.4380530439633733
2011Q1,FIRST FINANCIAL BANCORP OHIO,0.9561734077272159
2011Q2,FIRST FINANCIAL BANCORP OHIO,0.642494268053324
2011Q3,FIRST FINANCIAL BANCORP OHIO,0.813030652486014
2011Q4,FIRST FINANCIAL BANCORP OHIO,0.9472336231865588
2012Q1,FIRST FINANCIAL BANCORP OHIO,0.7332782174912446
2012Q2,FIRST FINANCIAL BANCORP OHIO,0.8747217488997941
2012Q3,FIRST FINANCIAL BANCORP OHIO,0.6586871256340807
2012Q4,FIRST FINANCIAL BANCORP OHIO,0.6102752073037295
2013Q1,FIRST FINANCIAL BANCORP OHIO,0.6393962023993773
2013Q2,FIRST FINANCIAL BANCORP OHIO,0.8671824091446577
2013Q3,FIRST FINANCIAL BANCORP OHIO,0.8462608894494444
2013Q4,FIRST FINANCIAL BANCORP OHIO,0.7845706339821623
2014Q1,FIRST FINANCIAL BANCORP OHIO,0.8633842025654999
2014Q2,FIRST FINANCIAL BANCORP OHIO,0.7924042139844596
2014Q3,FIRST FINANCIAL BANCORP OHIO,0.8407232502147649
2014Q4,FIRST FINANCIAL BANCORP OHIO,0.7437954192066405
2015Q1,FIRST FINANCIAL BANCORP OHIO,0.9157082568354816
2015Q2,FIRST FINANCIAL BANCORP OHIO,0.8549807928537493
2015Q3,FIRST FINANCIAL BANCORP OHIO,0.7725146513832596
2015Q4,FIRST FINANCIAL BANCORP OHIO,0.8251419567939882
2016Q1,FIRST FINANCIAL BANCORP OHIO,0.7955699008732907
2016Q2,FIRST FINANCIAL BANCORP OHIO,0.9407401108253796
2016Q3,FIRST FINANCIAL BANCORP OHIO,0.8067692621706727
2016Q4,FIRST FINANCIAL BANCORP OHIO,0.7686168603267917
1993Q2,FULTON FINANCIAL CORP PA,NA
1993Q3,FULTON FINANCIAL CORP PA,0.9937778883982153
1993Q4,FULTON FINANCIAL CORP PA,0.37058132644435215
1994Q1,FULTON FINANCIAL CORP PA,0.4724367527247021
1994Q2,FULTON FINANCIAL CORP PA,0.9465185284198828
1994Q3,FULTON FINANCIAL CORP PA,0.3365560925362875
1994Q4,FULTON FINANCIAL CORP PA,0.5920457687002991
1995Q1,FULTON FINANCIAL CORP PA,0.9624657172587673
1995Q2,FULTON FINANCIAL CORP PA,0.87636893747408
1995Q3,FULTON FINANCIAL CORP PA,0.5802764681591226
1995Q4,FULTON FINANCIAL CORP PA,0.3186391460675886
1996Q1,FULTON FINANCIAL CORP PA,0.3355580353791272
1996Q2,FULTON FINANCIAL CORP PA,0.7321236388420455
1996Q3,FULTON FINANCIAL CORP PA,0.6848817524444013
1996Q4,FULTON FINANCIAL CORP PA,0.5816135275218802
1997Q1,FULTON FINANCIAL CORP PA,0.5636442442189238
1997Q2,FULTON FINANCIAL CORP PA,0.29675135025005717
1997Q3,FULTON FINANCIAL CORP PA,0.9065786011416955
1997Q4,FULTON FINANCIAL CORP PA,0.43158974091800395
1998Q1,FULTON FINANCIAL CORP PA,0.23309118169387388
1998Q2,FULTON FINANCIAL CORP PA,0.5542124322706199
1998Q3,FULTON FINANCIAL CORP PA,0.6760487264605174
1998Q4,FULTON FINANCIAL CORP PA,0.4901378990606776
1999Q1,FULTON FINANCIAL CORP PA,0.5655066140319425
1999Q2,FULTON FINANCIAL CORP PA,0.14450339716091753
1999Q3,FULTON FINANCIAL CORP PA,0.3457127498281525
1999Q4,FULTON FINANCIAL CORP PA,0.3116098012372056
2000Q1,FULTON FINANCIAL CORP PA,0.3519583894593883
2000Q2,FULTON FINANCIAL CORP PA,0.4494391954467001
2000Q3,FULTON FINANCIAL CORP PA,0.4678386313449242
2000Q4,FULTON FINANCIAL CORP PA,0.38903418898391606
2001Q1,FULTON FINANCIAL CORP PA,0.40772046735537737
2001Q2,FULTON FINANCIAL CORP PA,0.581449478957454
2001Q3,FULTON FINANCIAL CORP PA,0.12735492844264973
2001Q4,FULTON FINANCIAL CORP PA,0.5560039070586908
2002Q1,FULTON FINANCIAL CORP PA,0.2933268763129582
2002Q2,FULTON FINANCIAL CORP PA,0.4618515639905999
2002Q3,FULTON FINANCIAL CORP PA,0.607218808090903
2002Q4,FULTON FINANCIAL CORP PA,0.7759442874177893
2003Q1,FULTON FINANCIAL CORP PA,0.6715505577336354
2003Q2,FULTON FINANCIAL CORP PA,0.6200310981416619
2003Q3,FULTON FINANCIAL CORP PA,0.4575855568595778
2003Q4,FULTON FINANCIAL CORP PA,0.3661346363601925
2004Q1,FULTON FINANCIAL CORP PA,0.6392907377765187
2004Q2,FULTON FINANCIAL CORP PA,0.505278527795729
2004Q3,FULTON FINANCIAL CORP PA,0.41762747530941635
2004Q4,FULTON FINANCIAL CORP PA,0.4059938552084237
2005Q1,FULTON FINANCIAL CORP PA,0.4910961321444689
2005Q2,FULTON FINANCIAL CORP PA,0.49522107024758455
2005Q3,FULTON FINANCIAL CORP PA,0.6278215912944015
2005Q4,FULTON FINANCIAL CORP PA,0.5176785566086874
2006Q1,FULTON FINANCIAL CORP PA,0.5919009316281225
2006Q2,FULTON FINANCIAL CORP PA,0.4785005699883176
2006Q3,FULTON FINANCIAL CORP PA,0.47171501520619974
2006Q4,FULTON FINANCIAL CORP PA,0.4351029295764981
2007Q1,FULTON FINANCIAL CORP PA,0.7453551058541725
2007Q2,FULTON FINANCIAL CORP PA,0.6172457695548945
2007Q3,FULTON FINANCIAL CORP PA,0.8360838099146987
2007Q4,FULTON FINANCIAL CORP PA,0.7977438733704852
2008Q1,FULTON FINANCIAL CORP PA,0.8807003134104452
2008Q2,FULTON FINANCIAL CORP PA,0.735446865446972
2008Q3,FULTON FINANCIAL CORP PA,0.8651282844365067
2008Q4,FULTON FINANCIAL CORP PA,0.7724151528753125
2009Q1,FULTON FINANCIAL CORP PA,0.8800952378811101
2009Q2,FULTON FINANCIAL CORP PA,0.7600710761053224
2009Q3,FULTON FINANCIAL CORP PA,0.5329054308763104
2009Q4,FULTON FINANCIAL CORP PA,0.5065506260070574
2010Q1,FULTON FINANCIAL CORP PA,0.44366376373550986
2010Q2,FULTON FINANCIAL CORP PA,0.7931072344438619
2010Q3,FULTON FINANCIAL CORP PA,0.8176259887054814
2010Q4,FULTON FINANCIAL CORP PA,0.5751088777702239
2011Q1,FULTON FINANCIAL CORP PA,0.6840779255855122
2011Q2,FULTON FINANCIAL CORP PA,0.5268834597786742
2011Q3,FULTON FINANCIAL CORP PA,0.8646059012566036
2011Q4,FULTON FINANCIAL CORP PA,0.8922264550261567
2012Q1,FULTON FINANCIAL CORP PA,0.4506230326444639
2012Q2,FULTON FINANCIAL CORP PA,0.6982928067970152
2012Q3,FULTON FINANCIAL CORP PA,0.6187049180027893
2012Q4,FULTON FINANCIAL CORP PA,0.5814969383824722
2013Q1,FULTON FINANCIAL CORP PA,0.6966687440828584
2013Q2,FULTON FINANCIAL CORP PA,0.8317912738509328
2013Q3,FULTON FINANCIAL CORP PA,0.8431345566189925
2013Q4,FULTON FINANCIAL CORP PA,0.7696514747628402
2014Q1,FULTON FINANCIAL CORP PA,0.7535753410318072
2014Q2,FULTON FINANCIAL CORP PA,0.6728313847127394
2014Q3,FULTON FINANCIAL CORP PA,0.6371927496403349
2014Q4,FULTON FINANCIAL CORP PA,0.694384296729891
2015Q1,FULTON FINANCIAL CORP PA,0.784942462170578
2015Q2,FULTON FINANCIAL CORP PA,0.751011778586357
2015Q3,FULTON FINANCIAL CORP PA,0.847047891200847
2015Q4,FULTON FINANCIAL CORP PA,0.7848162340217186
2016Q1,FULTON FINANCIAL CORP PA,0.8283062945534908
2016Q2,FULTON FINANCIAL CORP PA,0.9558914149774931
2016Q3,FULTON FINANCIAL CORP PA,0.8598226532605862
2016Q4,FULTON FINANCIAL CORP PA,0.8843916729208756
1993Q2,GLACIER BANCORP INC,NA
1993Q3,GLACIER BANCORP INC,0.9650018500871541
1993Q4,GLACIER BANCORP INC,NA
1994Q1,GLACIER BANCORP INC,NA
1994Q2,GLACIER BANCORP INC,NA
1994Q3,GLACIER BANCORP INC,NA
1994Q4,GLACIER BANCORP INC,NA
1995Q1,GLACIER BANCORP INC,NA
1995Q2,GLACIER BANCORP INC,NA
1995Q3,GLACIER BANCORP INC,0.634421129952419
1995Q4,GLACIER BANCORP INC,NA
1996Q1,GLACIER BANCORP INC,NA
1996Q2,GLACIER BANCORP INC,0.5244935082398707
1996Q3,GLACIER BANCORP INC,NA
1996Q4,GLACIER BANCORP INC,NA
1997Q1,GLACIER BANCORP INC,NA
1997Q2,GLACIER BANCORP INC,0.5487752862652313
1997Q3,GLACIER BANCORP INC,0.7086976873076937
1997Q4,GLACIER BANCORP INC,0.38375764693053716
1998Q1,GLACIER BANCORP INC,0.8409358389212356
1998Q2,GLACIER BANCORP INC,0.24633561580321928
1998Q3,GLACIER BANCORP INC,NA
1998Q4,GLACIER BANCORP INC,NA
1999Q1,GLACIER BANCORP INC,NA
1999Q2,GLACIER BANCORP INC,NA
1999Q3,GLACIER BANCORP INC,NA
1999Q4,GLACIER BANCORP INC,NA
2000Q1,GLACIER BANCORP INC,NA
2000Q2,GLACIER BANCORP INC,NA
2000Q3,GLACIER BANCORP INC,NA
2000Q4,GLACIER BANCORP INC,NA
2001Q1,GLACIER BANCORP INC,NA
2001Q2,GLACIER BANCORP INC,NA
2001Q3,GLACIER BANCORP INC,NA
2001Q4,GLACIER BANCORP INC,NA
2002Q1,GLACIER BANCORP INC,NA
2002Q2,GLACIER BANCORP INC,NA
2002Q3,GLACIER BANCORP INC,NA
2002Q4,GLACIER BANCORP INC,NA
2003Q1,GLACIER BANCORP INC,NA
2003Q2,GLACIER BANCORP INC,NA
2003Q3,GLACIER BANCORP INC,NA
2003Q4,GLACIER BANCORP INC,NA
2004Q1,GLACIER BANCORP INC,NA
2004Q2,GLACIER BANCORP INC,NA
2004Q3,GLACIER BANCORP INC,NA
2004Q4,GLACIER BANCORP INC,NA
2005Q1,GLACIER BANCORP INC,NA
2005Q2,GLACIER BANCORP INC,NA
2005Q3,GLACIER BANCORP INC,NA
2005Q4,GLACIER BANCORP INC,NA
2006Q1,GLACIER BANCORP INC,NA
2006Q2,GLACIER BANCORP INC,NA
2006Q3,GLACIER BANCORP INC,NA
2006Q4,GLACIER BANCORP INC,NA
2007Q1,GLACIER BANCORP INC,NA
2007Q2,GLACIER BANCORP INC,NA
2007Q3,GLACIER BANCORP INC,NA
2007Q4,GLACIER BANCORP INC,NA
2008Q1,GLACIER BANCORP INC,NA
2008Q2,GLACIER BANCORP INC,NA
2008Q3,GLACIER BANCORP INC,NA
2008Q4,GLACIER BANCORP INC,NA
2009Q1,GLACIER BANCORP INC,NA
2009Q2,GLACIER BANCORP INC,NA
2009Q3,GLACIER BANCORP INC,NA
2009Q4,GLACIER BANCORP INC,NA
2010Q1,GLACIER BANCORP INC,NA
2010Q2,GLACIER BANCORP INC,NA
2010Q3,GLACIER BANCORP INC,NA
2010Q4,GLACIER BANCORP INC,NA
2011Q1,GLACIER BANCORP INC,NA
2011Q2,GLACIER BANCORP INC,NA
2011Q3,GLACIER BANCORP INC,NA
2011Q4,GLACIER BANCORP INC,NA
2012Q1,GLACIER BANCORP INC,NA
2012Q2,GLACIER BANCORP INC,NA
2012Q3,GLACIER BANCORP INC,NA
2012Q4,GLACIER BANCORP INC,NA
2013Q1,GLACIER BANCORP INC,NA
2013Q2,GLACIER BANCORP INC,NA
2013Q3,GLACIER BANCORP INC,NA
2013Q4,GLACIER BANCORP INC,NA
2014Q1,GLACIER BANCORP INC,NA
2014Q2,GLACIER BANCORP INC,NA
2014Q3,GLACIER BANCORP INC,NA
2014Q4,GLACIER BANCORP INC,NA
2015Q1,GLACIER BANCORP INC,NA
2015Q2,GLACIER BANCORP INC,NA
2015Q3,GLACIER BANCORP INC,NA
2015Q4,GLACIER BANCORP INC,NA
2016Q1,GLACIER BANCORP INC,NA
2016Q2,GLACIER BANCORP INC,NA
2016Q3,GLACIER BANCORP INC,NA
2016Q4,GLACIER BANCORP INC,NA
1993Q2,INDEPENDENT BANK CORP MA,NA
1993Q3,INDEPENDENT BANK CORP MA,0.762564008848645
1993Q4,INDEPENDENT BANK CORP MA,NA
1994Q1,INDEPENDENT BANK CORP MA,0.9145835266731749
1994Q2,INDEPENDENT BANK CORP MA,NA
1994Q3,INDEPENDENT BANK CORP MA,0.637490059300462
1994Q4,INDEPENDENT BANK CORP MA,0.9923116523704248
1995Q1,INDEPENDENT BANK CORP MA,0.588822085882114
1995Q2,INDEPENDENT BANK CORP MA,0.9564525388563164
1995Q3,INDEPENDENT BANK CORP MA,NA
1995Q4,INDEPENDENT BANK CORP MA,0.9275562931326681
1996Q1,INDEPENDENT BANK CORP MA,0.6017409712493307
1996Q2,INDEPENDENT BANK CORP MA,NA
1996Q3,INDEPENDENT BANK CORP MA,NA
