Date,Banks,Integration
1998Q3,UNITED BANKSHARES INC,0.8526299412686023
1998Q4,UNITED BANKSHARES INC,0.8337513920975524
1999Q1,UNITED BANKSHARES INC,0.7076451306185367
1999Q2,UNITED BANKSHARES INC,0.8546616121897432
1999Q3,UNITED BANKSHARES INC,0.5898703249920302
1999Q4,UNITED BANKSHARES INC,0.33855569953639453
2000Q1,UNITED BANKSHARES INC,0.7351276062978989
2000Q2,UNITED BANKSHARES INC,0.857838261703147
2000Q3,UNITED BANKSHARES INC,0.767933881135046
2000Q4,UNITED BANKSHARES INC,0.620285482550454
2001Q1,UNITED BANKSHARES INC,0.7577651393361129
2001Q2,UNITED BANKSHARES INC,0.6316117699942481
2001Q3,UNITED BANKSHARES INC,0.5091376898254125
2001Q4,UNITED BANKSHARES INC,0.6374896348930454
2002Q1,UNITED BANKSHARES INC,0.7022250995894714
2002Q2,UNITED BANKSHARES INC,0.6864485455984898
2002Q3,UNITED BANKSHARES INC,0.8618883033231955
2002Q4,UNITED BANKSHARES INC,0.8774919229641913
2003Q1,UNITED BANKSHARES INC,0.7561564085968991
2003Q2,UNITED BANKSHARES INC,0.6618074583589799
2003Q3,UNITED BANKSHARES INC,0.670312555205395
2003Q4,UNITED BANKSHARES INC,0.6198107343028887
2004Q1,UNITED BANKSHARES INC,0.3830470758630694
2004Q2,UNITED BANKSHARES INC,0.5136897975393164
2004Q3,UNITED BANKSHARES INC,0.8354325652517929
2004Q4,UNITED BANKSHARES INC,0.8612544992322161
2005Q1,UNITED BANKSHARES INC,0.7190811062746862
2005Q2,UNITED BANKSHARES INC,0.8521593472577154
2005Q3,UNITED BANKSHARES INC,0.6791945860062032
2005Q4,UNITED BANKSHARES INC,0.8652354142215533
2006Q1,UNITED BANKSHARES INC,0.8417641467075374
2006Q2,UNITED BANKSHARES INC,0.9025832429761369
2006Q3,UNITED BANKSHARES INC,0.913806676691123
2006Q4,UNITED BANKSHARES INC,0.8892025927267084
2007Q1,UNITED BANKSHARES INC,0.8827459801253841
2007Q2,UNITED BANKSHARES INC,0.8931175558719863
2007Q3,UNITED BANKSHARES INC,0.9508219638220019
2007Q4,UNITED BANKSHARES INC,0.9356306737529925
2008Q1,UNITED BANKSHARES INC,0.9465596163770956
2008Q2,UNITED BANKSHARES INC,0.905870912306531
2008Q3,UNITED BANKSHARES INC,0.9280167376403531
2008Q4,UNITED BANKSHARES INC,0.9062168945109107
2009Q1,UNITED BANKSHARES INC,0.7948192246654313
2009Q2,UNITED BANKSHARES INC,0.8875721224131837
2009Q3,UNITED BANKSHARES INC,0.8361354817814736
2009Q4,UNITED BANKSHARES INC,0.6193999417210847
2010Q1,UNITED BANKSHARES INC,0.7607418953049955
2010Q2,UNITED BANKSHARES INC,0.8323164174481225
2010Q3,UNITED BANKSHARES INC,0.8074969215837632
2010Q4,UNITED BANKSHARES INC,0.8443329914304496
2011Q1,UNITED BANKSHARES INC,0.8878112818802704
2011Q2,UNITED BANKSHARES INC,0.8352721216446779
2011Q3,UNITED BANKSHARES INC,0.942395003453335
2011Q4,UNITED BANKSHARES INC,0.8702831635115572
2012Q1,UNITED BANKSHARES INC,0.81135283096498
2012Q2,UNITED BANKSHARES INC,0.756879681576363
2012Q3,UNITED BANKSHARES INC,0.7627882181633422
2012Q4,UNITED BANKSHARES INC,0.6046336303952797
2013Q1,UNITED BANKSHARES INC,0.8786244917668553
2013Q2,UNITED BANKSHARES INC,0.8231064477273086
2013Q3,UNITED BANKSHARES INC,0.6721221604844825
2013Q4,UNITED BANKSHARES INC,0.8791651128246529
2014Q1,UNITED BANKSHARES INC,0.7755485870909502
2014Q2,UNITED BANKSHARES INC,0.8663375354722889
2014Q3,UNITED BANKSHARES INC,0.8883925433631927
2014Q4,UNITED BANKSHARES INC,0.9086964575235623
2015Q1,UNITED BANKSHARES INC,0.9425698562413178
2015Q2,UNITED BANKSHARES INC,0.9049346113809921
2015Q3,UNITED BANKSHARES INC,0.8700467342448591
2015Q4,UNITED BANKSHARES INC,0.9032237686746268
2016Q1,UNITED BANKSHARES INC,0.8919209005135121
2016Q2,UNITED BANKSHARES INC,0.9328186363681853
2016Q3,UNITED BANKSHARES INC,0.8969991598371297
2016Q4,UNITED BANKSHARES INC,0.8969991598371297
1993Q2,WASHINGTON FEDERAL SVGS & L ASSN,0.8608923983725728
1993Q3,WASHINGTON FEDERAL SVGS & L ASSN,0.7177703549646419
1993Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1994Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1994Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1994Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1994Q4,WASHINGTON FEDERAL SVGS & L ASSN,0.6335231324454826
1995Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1995Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1995Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1995Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1996Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1996Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1996Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1996Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1997Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1997Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1997Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1997Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1998Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1998Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1998Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1998Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1999Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
1999Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
1999Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
1999Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2000Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2000Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2000Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2000Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2001Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2001Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2001Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2001Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2002Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2002Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2002Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2002Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2003Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2003Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2003Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2003Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2004Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2004Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2004Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2004Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2005Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2005Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2005Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2005Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2006Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2006Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2006Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2006Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2007Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2007Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2007Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2007Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2008Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2008Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2008Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2008Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2009Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2009Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2009Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2009Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2010Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2010Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2010Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2010Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2011Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2011Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2011Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2011Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2012Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2012Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2012Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2012Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2013Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2013Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2013Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2013Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2014Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2014Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2014Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2014Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2015Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2015Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2015Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2015Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
2016Q1,WASHINGTON FEDERAL SVGS & L ASSN,NA
2016Q2,WASHINGTON FEDERAL SVGS & L ASSN,NA
2016Q3,WASHINGTON FEDERAL SVGS & L ASSN,NA
2016Q4,WASHINGTON FEDERAL SVGS & L ASSN,NA
1993Q2,WEBSTER FINANCIAL CORP,0.9590106893592081
1993Q3,WEBSTER FINANCIAL CORP,0.7880180373963634
1993Q4,WEBSTER FINANCIAL CORP,0.959876676288549
1994Q1,WEBSTER FINANCIAL CORP,0.9440727691251306
1994Q2,WEBSTER FINANCIAL CORP,0.9667632250027609
1994Q3,WEBSTER FINANCIAL CORP,0.9452702444265987
1994Q4,WEBSTER FINANCIAL CORP,0.9560698228025003
1995Q1,WEBSTER FINANCIAL CORP,0.9135348719567475
1995Q2,WEBSTER FINANCIAL CORP,0.945488391558688
1995Q3,WEBSTER FINANCIAL CORP,0.8524460639523292
1995Q4,WEBSTER FINANCIAL CORP,0.8440218236321544
1996Q1,WEBSTER FINANCIAL CORP,0.47842712706422275
1996Q2,WEBSTER FINANCIAL CORP,0.6003717947131492
1996Q3,WEBSTER FINANCIAL CORP,0.7126591241985099
1996Q4,WEBSTER FINANCIAL CORP,0.26515059470671565
1997Q1,WEBSTER FINANCIAL CORP,0.5361070186908075
1997Q2,WEBSTER FINANCIAL CORP,0.2548048117575883
1997Q3,WEBSTER FINANCIAL CORP,0.5260066535957293
1997Q4,WEBSTER FINANCIAL CORP,0.7469124472382386
1998Q1,WEBSTER FINANCIAL CORP,0.8369237661030577
1998Q2,WEBSTER FINANCIAL CORP,0.7836963264429007
1998Q3,WEBSTER FINANCIAL CORP,0.8447269499605325
1998Q4,WEBSTER FINANCIAL CORP,0.7893539231663382
1999Q1,WEBSTER FINANCIAL CORP,0.5693213929204826
1999Q2,WEBSTER FINANCIAL CORP,0.6799596371184706
1999Q3,WEBSTER FINANCIAL CORP,0.5404493123938653
1999Q4,WEBSTER FINANCIAL CORP,0.6996303780910279
2000Q1,WEBSTER FINANCIAL CORP,0.683167895179106
2000Q2,WEBSTER FINANCIAL CORP,0.8849462542680864
2000Q3,WEBSTER FINANCIAL CORP,0.63274228174296
2000Q4,WEBSTER FINANCIAL CORP,0.7999075836002236
2001Q1,WEBSTER FINANCIAL CORP,0.688286498423039
2001Q2,WEBSTER FINANCIAL CORP,0.5888618654961092
2001Q3,WEBSTER FINANCIAL CORP,0.8502559836616501
2001Q4,WEBSTER FINANCIAL CORP,0.6826660480021545
2002Q1,WEBSTER FINANCIAL CORP,0.6385639874322647
2002Q2,WEBSTER FINANCIAL CORP,0.7975806835668148
2002Q3,WEBSTER FINANCIAL CORP,0.8591374718393722
2002Q4,WEBSTER FINANCIAL CORP,0.8229087154106511
2003Q1,WEBSTER FINANCIAL CORP,0.8096754516714597
2003Q2,WEBSTER FINANCIAL CORP,0.6315493669510719
2003Q3,WEBSTER FINANCIAL CORP,0.6369906865791926
2003Q4,WEBSTER FINANCIAL CORP,0.5872334601165863
2004Q1,WEBSTER FINANCIAL CORP,0.5759360484259075
2004Q2,WEBSTER FINANCIAL CORP,0.7378001872454243
2004Q3,WEBSTER FINANCIAL CORP,0.583801643884996
2004Q4,WEBSTER FINANCIAL CORP,0.65491695268541406
2005Q1,WEBSTER FINANCIAL CORP,0.7118224156782152
2005Q2,WEBSTER FINANCIAL CORP,0.7218506625130314
2005Q3,WEBSTER FINANCIAL CORP,0.6245291356465558
2005Q4,WEBSTER FINANCIAL CORP,0.7552931566430016
2006Q1,WEBSTER FINANCIAL CORP,0.6599776154114284
2006Q2,WEBSTER FINANCIAL CORP,0.4812264087406375
2006Q3,WEBSTER FINANCIAL CORP,0.2411964094720167
2006Q4,WEBSTER FINANCIAL CORP,0.4075285808697575
2007Q1,WEBSTER FINANCIAL CORP,0.6235642490664763
2007Q2,WEBSTER FINANCIAL CORP,0.7182889141806856
2007Q3,WEBSTER FINANCIAL CORP,0.7876277862485831
2007Q4,WEBSTER FINANCIAL CORP,0.8193475067161795
2008Q1,WEBSTER FINANCIAL CORP,0.9022121905615286
2008Q2,WEBSTER FINANCIAL CORP,0.7711635093446372
2008Q3,WEBSTER FINANCIAL CORP,0.8489193023180678
2008Q4,WEBSTER FINANCIAL CORP,0.8733796592965025
2009Q1,WEBSTER FINANCIAL CORP,0.9453737731011198
2009Q2,WEBSTER FINANCIAL CORP,0.8319265366365564
2009Q3,WEBSTER FINANCIAL CORP,0.8274441658068473
2009Q4,WEBSTER FINANCIAL CORP,0.8396255475914624
2010Q1,WEBSTER FINANCIAL CORP,0.7185644385242842
2010Q2,WEBSTER FINANCIAL CORP,0.881524895710239
2010Q3,WEBSTER FINANCIAL CORP,0.866268811781722
2010Q4,WEBSTER FINANCIAL CORP,0.8392358926466251
2011Q1,WEBSTER FINANCIAL CORP,0.8255305632404315
2011Q2,WEBSTER FINANCIAL CORP,0.6702790931274364
2011Q3,WEBSTER FINANCIAL CORP,0.9385970891046147
2011Q4,WEBSTER FINANCIAL CORP,0.9284374358980017
2012Q1,WEBSTER FINANCIAL CORP,0.6799146519319403
2012Q2,WEBSTER FINANCIAL CORP,0.873209231484634
2012Q3,WEBSTER FINANCIAL CORP,0.7341611271116534
2012Q4,WEBSTER FINANCIAL CORP,0.624899304782798
2013Q1,WEBSTER FINANCIAL CORP,0.7634029686053149
2013Q2,WEBSTER FINANCIAL CORP,0.8154989166907
2013Q3,WEBSTER FINANCIAL CORP,0.8084163838159937
2013Q4,WEBSTER FINANCIAL CORP,0.8364107672097031
2014Q1,WEBSTER FINANCIAL CORP,0.6913310883628929
2014Q2,WEBSTER FINANCIAL CORP,0.8606127901823739
2014Q3,WEBSTER FINANCIAL CORP,0.8533803614039481
2014Q4,WEBSTER FINANCIAL CORP,0.9416354826447528
2015Q1,WEBSTER FINANCIAL CORP,0.9232773403032455
2015Q2,WEBSTER FINANCIAL CORP,0.6642619608075608
2015Q3,WEBSTER FINANCIAL CORP,0.9375303577689947
2015Q4,WEBSTER FINANCIAL CORP,0.8564748177154323
2016Q1,WEBSTER FINANCIAL CORP,0.9014846812538116
2016Q2,WEBSTER FINANCIAL CORP,0.8777973067445362
2016Q3,WEBSTER FINANCIAL CORP,0.9031209345541419
2016Q4,WEBSTER FINANCIAL CORP,0.9031209345541419
1993Q2,WESTAMERICA BANCORPORATION,0.6469501841714727
1993Q3,WESTAMERICA BANCORPORATION,0.40840154741989554
1993Q4,WESTAMERICA BANCORPORATION,0.08027607531633962
1994Q1,WESTAMERICA BANCORPORATION,0.7829504116679942
1994Q2,WESTAMERICA BANCORPORATION,0.7333732585472099
1994Q3,WESTAMERICA BANCORPORATION,0.4325698408508266
1994Q4,WESTAMERICA BANCORPORATION,0.5034184793807075
1995Q1,WESTAMERICA BANCORPORATION,0.4708842203745981
1995Q2,WESTAMERICA BANCORPORATION,0.43529965551584204
1995Q3,WESTAMERICA BANCORPORATION,0.029289516548943295
1995Q4,WESTAMERICA BANCORPORATION,0.6431910075070572
1996Q1,WESTAMERICA BANCORPORATION,NA
1996Q2,WESTAMERICA BANCORPORATION,0.083623883105865
1996Q3,WESTAMERICA BANCORPORATION,0.3519015543895343
1996Q4,WESTAMERICA BANCORPORATION,0.5631338996228006
1997Q1,WESTAMERICA BANCORPORATION,0.8692893331801209
1997Q2,WESTAMERICA BANCORPORATION,0.7592607519631938
1997Q3,WESTAMERICA BANCORPORATION,0.20369577533484384
1997Q4,WESTAMERICA BANCORPORATION,0.46592778860201967
1998Q1,WESTAMERICA BANCORPORATION,0.4743975065399588
1998Q2,WESTAMERICA BANCORPORATION,0.7839787017040996
1998Q3,WESTAMERICA BANCORPORATION,0.8000871600607092
1998Q4,WESTAMERICA BANCORPORATION,0.642336734849169
1999Q1,WESTAMERICA BANCORPORATION,0.7557421993809219
1999Q2,WESTAMERICA BANCORPORATION,0.5812656663485674
1999Q3,WESTAMERICA BANCORPORATION,0.5095964545257737
1999Q4,WESTAMERICA BANCORPORATION,0.7319601913631635
2000Q1,WESTAMERICA BANCORPORATION,0.7519325877180949
2000Q2,WESTAMERICA BANCORPORATION,0.853468388956765
2000Q3,WESTAMERICA BANCORPORATION,0.657672106688534
2000Q4,WESTAMERICA BANCORPORATION,0.6853399091007566
2001Q1,WESTAMERICA BANCORPORATION,0.7378274764943511
2001Q2,WESTAMERICA BANCORPORATION,0.7269579672445936
2001Q3,WESTAMERICA BANCORPORATION,0.8248784302184997
2001Q4,WESTAMERICA BANCORPORATION,0.8105446398249254
2002Q1,WESTAMERICA BANCORPORATION,0.7540324869179598
2002Q2,WESTAMERICA BANCORPORATION,0.7327125251056479
2002Q3,WESTAMERICA BANCORPORATION,0.8359972525083562
2002Q4,WESTAMERICA BANCORPORATION,0.8939744301347111
2003Q1,WESTAMERICA BANCORPORATION,0.6891343240327865
2003Q2,WESTAMERICA BANCORPORATION,0.8057646755808805
2003Q3,WESTAMERICA BANCORPORATION,0.6433516031758356
2003Q4,WESTAMERICA BANCORPORATION,0.5542487666324483
2004Q1,WESTAMERICA BANCORPORATION,0.626287199066669
2004Q2,WESTAMERICA BANCORPORATION,0.7071563888585533
2004Q3,WESTAMERICA BANCORPORATION,0.8179152073732565
2004Q4,WESTAMERICA BANCORPORATION,0.7083557259805667
2005Q1,WESTAMERICA BANCORPORATION,0.5926635544933921
2005Q2,WESTAMERICA BANCORPORATION,0.5730591961988492
2005Q3,WESTAMERICA BANCORPORATION,0.7779404236078833
2005Q4,WESTAMERICA BANCORPORATION,0.7952855452641395
2006Q1,WESTAMERICA BANCORPORATION,0.6199473375689313
2006Q2,WESTAMERICA BANCORPORATION,0.7237441196850369
2006Q3,WESTAMERICA BANCORPORATION,0.7819179047252665
2006Q4,WESTAMERICA BANCORPORATION,0.8660608423484273
2007Q1,WESTAMERICA BANCORPORATION,0.8179630091593184
2007Q2,WESTAMERICA BANCORPORATION,0.7993723214137816
2007Q3,WESTAMERICA BANCORPORATION,0.8347578563810927
2007Q4,WESTAMERICA BANCORPORATION,0.8805694141512315
2008Q1,WESTAMERICA BANCORPORATION,0.8181778289721866
2008Q2,WESTAMERICA BANCORPORATION,0.648305696070101
2008Q3,WESTAMERICA BANCORPORATION,0.8120409964047799
2008Q4,WESTAMERICA BANCORPORATION,0.9208267967868583
2009Q1,WESTAMERICA BANCORPORATION,0.8682255523872319
2009Q2,WESTAMERICA BANCORPORATION,0.8783082463165233
2009Q3,WESTAMERICA BANCORPORATION,0.7891088207503809
2009Q4,WESTAMERICA BANCORPORATION,0.7741422907055041
2010Q1,WESTAMERICA BANCORPORATION,0.6450905254774774
2010Q2,WESTAMERICA BANCORPORATION,0.7864979807953714
2010Q3,WESTAMERICA BANCORPORATION,0.819704625148733
2010Q4,WESTAMERICA BANCORPORATION,0.7089509357462264
2011Q1,WESTAMERICA BANCORPORATION,0.8164664133621031
2011Q2,WESTAMERICA BANCORPORATION,0.8529413331808013
2011Q3,WESTAMERICA BANCORPORATION,0.9595320008069321
2011Q4,WESTAMERICA BANCORPORATION,0.8812942228205134
2012Q1,WESTAMERICA BANCORPORATION,0.8889991920152022
2012Q2,WESTAMERICA BANCORPORATION,0.9012231554336759
2012Q3,WESTAMERICA BANCORPORATION,0.7294345287677206
2012Q4,WESTAMERICA BANCORPORATION,0.8947581009331913
2013Q1,WESTAMERICA BANCORPORATION,0.7380952515828616
2013Q2,WESTAMERICA BANCORPORATION,0.8458031026412308
2013Q3,WESTAMERICA BANCORPORATION,0.699601082370231
2013Q4,WESTAMERICA BANCORPORATION,0.8425195741508792
2014Q1,WESTAMERICA BANCORPORATION,0.7796262984597344
2014Q2,WESTAMERICA BANCORPORATION,0.859167973469862
2014Q3,WESTAMERICA BANCORPORATION,0.8838671605744383
2014Q4,WESTAMERICA BANCORPORATION,0.904297418063792
2015Q1,WESTAMERICA BANCORPORATION,0.885429761933305
2015Q2,WESTAMERICA BANCORPORATION,0.831429961177784
2015Q3,WESTAMERICA BANCORPORATION,0.8278909197576441
2015Q4,WESTAMERICA BANCORPORATION,0.8146624912875888
2016Q1,WESTAMERICA BANCORPORATION,0.8088182135577839
2016Q2,WESTAMERICA BANCORPORATION,0.8905418783633746
2016Q3,WESTAMERICA BANCORPORATION,0.8896915051230956
2016Q4,WESTAMERICA BANCORPORATION,0.8896915051230956
1993Q2,ZIONS BANCORPORATION,0.9437249976002194
1993Q3,ZIONS BANCORPORATION,0.8575329947825747
1993Q4,ZIONS BANCORPORATION,0.9023336868759007
1994Q1,ZIONS BANCORPORATION,0.6130004816228392
1994Q2,ZIONS BANCORPORATION,0.7195616053376506
1994Q3,ZIONS BANCORPORATION,0.5307400000226974
1994Q4,ZIONS BANCORPORATION,0.8523806534191162
1995Q1,ZIONS BANCORPORATION,0.614469550944374
1995Q2,ZIONS BANCORPORATION,0.6941148055123831
1995Q3,ZIONS BANCORPORATION,0.27999616180275155
1995Q4,ZIONS BANCORPORATION,0.41323535563365854
1996Q1,ZIONS BANCORPORATION,0.6006898094090749
1996Q2,ZIONS BANCORPORATION,0.8150681234628565
1996Q3,ZIONS BANCORPORATION,0.7395311535812377
1996Q4,ZIONS BANCORPORATION,0.5103494092594418
1997Q1,ZIONS BANCORPORATION,0.7948718621380862
1997Q2,ZIONS BANCORPORATION,0.9149375715566731
1997Q3,ZIONS BANCORPORATION,0.7528073336161228
1997Q4,ZIONS BANCORPORATION,0.7933467755468798
1998Q1,ZIONS BANCORPORATION,0.9041364756362646
1998Q2,ZIONS BANCORPORATION,0.671203384921212
1998Q3,ZIONS BANCORPORATION,0.8879030204412139
1998Q4,ZIONS BANCORPORATION,0.5881352361181984
1999Q1,ZIONS BANCORPORATION,0.45775506554629497
1999Q2,ZIONS BANCORPORATION,0.8860529818070204
1999Q3,ZIONS BANCORPORATION,0.6783463092528288
1999Q4,ZIONS BANCORPORATION,0.6544952490255143
2000Q1,ZIONS BANCORPORATION,0.9333440130807753
2000Q2,ZIONS BANCORPORATION,0.7290190861500853
2000Q3,ZIONS BANCORPORATION,0.6544436767141523
2000Q4,ZIONS BANCORPORATION,0.8127920960376247
2001Q1,ZIONS BANCORPORATION,0.7632467110455937
2001Q2,ZIONS BANCORPORATION,0.703052850526656
2001Q3,ZIONS BANCORPORATION,0.5175526338658756
2001Q4,ZIONS BANCORPORATION,0.6899360536688679
2002Q1,ZIONS BANCORPORATION,0.5375474021003511
2002Q2,ZIONS BANCORPORATION,0.6503090960481774
2002Q3,ZIONS BANCORPORATION,0.7649826116788514
2002Q4,ZIONS BANCORPORATION,0.8931318842086305
2003Q1,ZIONS BANCORPORATION,0.8503237453952214
2003Q2,ZIONS BANCORPORATION,0.7787162028751473
2003Q3,ZIONS BANCORPORATION,0.6411844647820052
2003Q4,ZIONS BANCORPORATION,0.4758303388305528
2004Q1,ZIONS BANCORPORATION,0.5715291356758454
2004Q2,ZIONS BANCORPORATION,0.6878465010521033
2004Q3,ZIONS BANCORPORATION,0.7064761276287256
2004Q4,ZIONS BANCORPORATION,0.6062742734577307
2005Q1,ZIONS BANCORPORATION,0.7934970408325468
2005Q2,ZIONS BANCORPORATION,0.7068238382657274
2005Q3,ZIONS BANCORPORATION,0.44513134469979054
2005Q4,ZIONS BANCORPORATION,0.5494235577501849
2006Q1,ZIONS BANCORPORATION,0.6505687369999062
2006Q2,ZIONS BANCORPORATION,0.6951472224073345
2006Q3,ZIONS BANCORPORATION,0.6770570939201395
2006Q4,ZIONS BANCORPORATION,0.4029707512877304
2007Q1,ZIONS BANCORPORATION,0.710699753853653
2007Q2,ZIONS BANCORPORATION,0.775276519193774
2007Q3,ZIONS BANCORPORATION,0.8147360514769691
2007Q4,ZIONS BANCORPORATION,0.7908582215124619
2008Q1,ZIONS BANCORPORATION,0.8630256500442451
2008Q2,ZIONS BANCORPORATION,0.8664149704830971
2008Q3,ZIONS BANCORPORATION,0.9129922750245866
2008Q4,ZIONS BANCORPORATION,0.8882755995095487
2009Q1,ZIONS BANCORPORATION,0.9464462674415809
2009Q2,ZIONS BANCORPORATION,0.9239137493176276
2009Q3,ZIONS BANCORPORATION,0.9021195147310195
2009Q4,ZIONS BANCORPORATION,0.7875117946365991
2010Q1,ZIONS BANCORPORATION,0.846862092923613
2010Q2,ZIONS BANCORPORATION,0.7978235518556518
2010Q3,ZIONS BANCORPORATION,0.845286052991596
2010Q4,ZIONS BANCORPORATION,0.7599504034897979
2011Q1,ZIONS BANCORPORATION,0.6987187575927809
2011Q2,ZIONS BANCORPORATION,0.7073075205335722
2011Q3,ZIONS BANCORPORATION,0.9449216877859837
2011Q4,ZIONS BANCORPORATION,0.8725229905603499
2012Q1,ZIONS BANCORPORATION,0.886686090590276
2012Q2,ZIONS BANCORPORATION,0.7775904314952743
2012Q3,ZIONS BANCORPORATION,0.7458955108206533
2012Q4,ZIONS BANCORPORATION,0.7931148059227066
2013Q1,ZIONS BANCORPORATION,0.8208656609144995
2013Q2,ZIONS BANCORPORATION,0.8279859023615169
2013Q3,ZIONS BANCORPORATION,0.8452778410660993
2013Q4,ZIONS BANCORPORATION,0.8475299511077944
2014Q1,ZIONS BANCORPORATION,0.7806732886293852
2014Q2,ZIONS BANCORPORATION,0.6437367088777401
2014Q3,ZIONS BANCORPORATION,0.6519049261897316
2014Q4,ZIONS BANCORPORATION,0.8830356427926794
2015Q1,ZIONS BANCORPORATION,0.8759320625805576
2015Q2,ZIONS BANCORPORATION,0.6315111014633582
2015Q3,ZIONS BANCORPORATION,0.9350191282998284
2015Q4,ZIONS BANCORPORATION,0.8811710227557193
